ID,Pipeline_Name,Start_Time,End_Time,Source_System,Destination_System,Number_of_Records,Processing Time (seconds),CPU Usage (%),Memory Usage (MB),Status,Status_Message
d69ae0dd-3264-40e5-9914-5d89568215f9,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:46,nfl.com,RAW,0,24.79,100.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
05f92b9e-6739-4876-906b-10c4369500f1,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:48,nfl.com,RAW,28,26.07,0.00,82.10,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1978"
40c0d284-1146-47eb-a612-ddc07db8778c,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:48,nfl.com,RAW,0,26.07,24.00,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
9394365d-c298-42ef-8800-a28aa7fabe62,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:48,nfl.com,RAW,0,26.07,33.30,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
abe3c4f1-e6fd-4a4b-9716-704df5c4df2f,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:49,nfl.com,RAW,28,27.23,50.00,82.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1979"
b8edf4cb-bbf6-46ec-b7e0-3672a0b1e778,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:49,nfl.com,RAW,0,27.23,18.40,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
d6eba9cc-edc3-4158-835b-76bc2603a810,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:49,nfl.com,RAW,0,27.23,100.00,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
45dd4e0b-4f46-4c8b-89e4-c1989bcf125b,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,28,28.07,0.00,82.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1980"
0ecd51a7-aa45-4dc3-8fb2-4d72283b0882,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,0,28.08,22.90,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
8eed916c-50dc-403d-98f4-73916691c7bc,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,0,28.08,0.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
34b5d1a1-5197-421f-ab6f-8e6ce343aa15,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,28,28.87,0.00,82.10,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1981"
710ca302-f914-41a3-a6f9-a17597781cb3,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,0,28.87,19.80,82.20,Failure,'Error executing pineline: Invalid category provided: interceptions'
e88b999d-4a02-4d02-ae8e-f3aa3b634709,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:50,nfl.com,RAW,0,28.87,0.00,82.20,Failure,'Error executing pineline: Invalid category provided: interceptions'
6c869722-7da8-414e-b730-6d09625fc0dd,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:51,nfl.com,RAW,28,29.66,0.00,82.20,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1982"
96f9f988-46f5-4bc3-a188-0364fcd89f0c,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:51,nfl.com,RAW,0,29.66,33.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
d927c791-ecd8-496f-baa1-04bdd68f6f95,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:51,nfl.com,RAW,0,29.66,0.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
5a6ff97d-a25a-4ac9-85e5-be42ae914337,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:52,nfl.com,RAW,28,30.86,0.00,82.10,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1983"
440b039d-0fdc-4dc2-9d1d-adbf21abb874,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:52,nfl.com,RAW,0,30.86,32.40,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
32db291c-7cd2-4931-868f-587cf7dcc778,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:52,nfl.com,RAW,0,30.86,0.00,82.00,Failure,'Error executing pineline: Invalid category provided: interceptions'
2cc9c635-4687-419f-b8df-5d124eb5f472,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,28,32.23,0.00,82.00,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1984"
584960e3-ce25-4b0d-9e5a-dbf99ee713e0,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,0,32.23,24.40,81.90,Failure,'Error executing pineline: Invalid category provided: interceptions'
6f669fd3-4c21-4ba7-b01d-58f9a6a3d804,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,0,32.23,0.00,81.90,Failure,'Error executing pineline: Invalid category provided: interceptions'
a76a09da-4256-4218-8b1b-f666f8e3f3a1,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,28,32.99,0.00,81.90,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1985"
c5acf80e-42f0-45aa-80c6-e44cf4dae8f5,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,0,32.99,32.40,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
1faab5cf-7d60-49da-bdb8-963d9641cd61,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:54,nfl.com,RAW,0,33.00,0.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
9084df3c-2497-4c45-a235-8c9722448cc0,extract_and_save_team_player_stats(defense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:55,nfl.com,RAW,28,33.85,0.00,82.10,Success,"Pipeline execution completed successfully for position: defense, category: interceptions, and year: 1986"
dfcee884-8310-4857-a239-35f35bea5528,extract_and_save_team_player_stats(special-teams:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:55,nfl.com,RAW,0,33.86,32.40,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
147ce0cc-ec4f-41e9-b158-72ca3d3456c6,extract_and_save_team_player_stats(offense:interceptions),2024-01-21 14:52:21,2024-01-21 14:52:55,nfl.com,RAW,0,33.86,0.00,82.10,Failure,'Error executing pineline: Invalid category provided: interceptions'
dc488a55-decc-4138-aa1c-1f6cfeef6225,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:38,nfl.com,RAW,26,0.67,14.10,81.70,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1970"
1c3f5baf-e9fb-4ad7-89d4-50792c7f3112,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:39,nfl.com,RAW,26,1.74,15.60,81.70,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1971"
aeea4f9c-7e23-4b8a-a7e4-b8c5283a21e0,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:40,nfl.com,RAW,26,2.69,23.30,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1972"
efc2a71d-0be4-4d0a-a831-5fae9ed922c0,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:41,nfl.com,RAW,26,3.65,24.50,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1973"
fb294fcb-d9d1-4b7a-a80d-1e3d4baf8bd0,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:42,nfl.com,RAW,26,4.35,27.20,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1974"
2c773c3b-6b21-4292-b27e-2578569f3f89,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:43,nfl.com,RAW,26,5.43,21.50,81.70,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1975"
acc054ed-5e53-4ffe-a072-6722056ff8db,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:44,nfl.com,RAW,28,6.35,21.30,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1976"
87e76d45-4d90-4b35-9366-016ea3c4b83a,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:45,nfl.com,RAW,28,7.53,20.50,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1977"
45c0d2ad-75e1-46de-b460-2437b0a43ace,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:45,nfl.com,RAW,28,8.26,25.70,81.40,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1978"
69867222-53a6-4a21-92bc-ef62a8853142,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:46,nfl.com,RAW,28,9.26,32.70,81.50,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1979"
f2f17f41-26a1-4e64-a6ae-f6a7c41f355b,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:47,nfl.com,RAW,28,10.01,29.40,81.40,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1980"
6c43b874-a7a6-4f1d-8727-36d88894b3f0,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:48,nfl.com,RAW,28,10.78,36.00,81.50,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1981"
9b088f97-3e7c-45ac-9b12-9f5332cc9a2c,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:50,nfl.com,RAW,28,12.37,29.20,81.50,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1982"
03a9a2a7-bfc2-4d2c-a6d1-57aab86079c1,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:51,nfl.com,RAW,28,13.37,28.10,81.50,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1983"
a68e7cf9-07d3-4c71-9318-9e30cdda2cc4,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:52,nfl.com,RAW,28,14.34,27.50,81.70,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1984"
abe38a07-6b28-43c8-8fd7-300754ff7071,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:52,nfl.com,RAW,28,15.28,28.60,81.60,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1985"
57c71b06-43cc-4f26-a85c-8f20684c4ecf,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:53,nfl.com,RAW,28,16.13,27.70,81.70,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1986"
416e20db-2d10-4a9a-86af-418f828fb322,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:54,nfl.com,RAW,28,17.11,31.50,81.80,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1987"
9ac5d700-b280-4dbe-9556-79a9fd11bef8,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:56,nfl.com,RAW,28,18.33,30.60,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1988"
a70ebc1a-fb10-4edc-ac69-71f708720548,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:57,nfl.com,RAW,28,19.51,27.90,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1989"
aaca2c28-044d-4e8b-8c61-fba52f5dae91,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:58,nfl.com,RAW,28,20.62,35.60,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1990"
5ea8d8e7-a66a-4f1f-8e12-b59f71ca5323,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:53:59,nfl.com,RAW,28,21.55,33.30,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1991"
60594751-502d-4230-b957-4b107865d029,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:00,nfl.com,RAW,28,22.49,25.00,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1992"
3a737505-04b0-492a-9953-fc02fd1e6aa8,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:01,nfl.com,RAW,28,23.43,25.10,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1993"
ec2e6c78-3392-42e4-8599-0c9b84403b1b,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:02,nfl.com,RAW,28,24.54,23.80,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1994"
80951122-125b-4376-9970-d4307bcb1b94,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:03,nfl.com,RAW,30,25.50,19.40,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1995"
53102edc-ff8e-453b-9635-0464ca23fe52,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:04,nfl.com,RAW,30,26.39,26.40,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1996"
3d8a46ff-0f56-4644-86e0-4dc171dd9096,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:04,nfl.com,RAW,30,27.24,33.60,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1997"
deadf4ee-1890-451d-8290-1363d43eb2db,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:06,nfl.com,RAW,30,28.46,29.20,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1998"
c42e7b20-6c99-4548-97b0-08bccb9d9c53,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:06,nfl.com,RAW,31,29.27,26.50,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 1999"
574dc3bc-47e2-4f85-96ac-0c7b11cae987,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:07,nfl.com,RAW,31,30.28,27.50,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2000"
e5505c7a-1dea-45e7-af72-f5345f9f4dd6,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:09,nfl.com,RAW,31,31.56,21.60,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2001"
cb507b64-0ce9-4d68-ad87-0ba8bac86caa,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:10,nfl.com,RAW,32,32.69,29.00,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2002"
b0e6a139-8303-44bb-8dc6-770060e94c78,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:11,nfl.com,RAW,32,33.90,19.60,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2003"
fd0ed65a-9ddd-499b-8675-2f031fe988c4,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:12,nfl.com,RAW,32,34.88,27.70,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2004"
3f9fafaf-44bd-4629-9d1f-ce5d71043c77,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:13,nfl.com,RAW,32,36.09,25.10,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2005"
8e693377-454e-4d26-af71-3f2bff71ae1e,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:14,nfl.com,RAW,32,37.00,23.20,82.10,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2006"
b0bddf70-6cc2-45ae-948f-107fa19aaed2,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:15,nfl.com,RAW,32,37.80,27.00,82.00,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2007"
e574c8d0-4f5d-4f5d-a4b0-31cd586fdd2c,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:16,nfl.com,RAW,32,38.77,23.10,81.80,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2008"
ced888ea-5163-4deb-952e-4e2a748ccf16,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:17,nfl.com,RAW,32,39.68,23.00,81.90,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2009"
02059cf1-1786-4b02-87be-23981ae144ce,extract_and_save_team_player_stats(offense:passing),2024-01-21 14:53:37,2024-01-21 14:54:18,nfl.com,RAW,32,40.59,31.00,81.80,Success,"Pipeline execution completed successfully for position: offense, category: passing, and year: 2010"
